date,time,weekday,location_id,location_name,gym_people_num,gym_max_people_num,sw_people_num,sw_max_people_num
2026-08-19,06:52,Wednesday,DASC,大安,13,80,75,250
2026-08-19,06:52,Wednesday,DTSC,大同,27,80,71,250
2026-08-19,06:52,Wednesday,JJSC,中正,39,150,54,200
2026-08-19,06:52,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,06:52,Wednesday,NHSC,內湖,22,130,45,200
2026-08-19,06:52,Wednesday,SLSC,士林,23,100,50,200
2026-08-19,06:52,Wednesday,SSSC,松山,43,100,69,400
2026-08-19,06:52,Wednesday,WHSC,萬華,33,150,20,100
2026-08-19,06:52,Wednesday,WSSC,文山,24,110,37,200
2026-08-19,06:52,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,06:52,Wednesday,ZSSC,中山,12,50,33,150
2026-08-19,07:49,Wednesday,BTSC,北投,19,60,71,200
2026-08-19,07:49,Wednesday,DASC,大安,26,80,61,250
2026-08-19,07:49,Wednesday,DTSC,大同,33,80,55,250
2026-08-19,07:49,Wednesday,JJSC,中正,37,150,46,200
2026-08-19,07:49,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,07:49,Wednesday,NHSC,內湖,32,130,27,200
2026-08-19,07:49,Wednesday,SLSC,士林,28,100,52,200
2026-08-19,07:49,Wednesday,SSSC,松山,36,100,101,400
2026-08-19,07:49,Wednesday,WHSC,萬華,34,150,15,100
2026-08-19,07:49,Wednesday,WSSC,文山,15,110,25,200
2026-08-19,07:49,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,07:49,Wednesday,ZSSC,中山,8,50,37,150
2026-08-19,11:13,Wednesday,BTSC,北投,20,60,208,200
2026-08-19,11:13,Wednesday,DASC,大安,37,80,74,250
2026-08-19,11:13,Wednesday,DTSC,大同,43,80,38,250
2026-08-19,11:13,Wednesday,JJSC,中正,75,150,68,200
2026-08-19,11:13,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,11:13,Wednesday,NHSC,內湖,38,130,110,200
2026-08-19,11:13,Wednesday,SLSC,士林,40,100,101,200
2026-08-19,11:13,Wednesday,SSSC,松山,30,100,77,400
2026-08-19,11:13,Wednesday,WHSC,萬華,62,150,31,100
2026-08-19,11:13,Wednesday,WSSC,文山,33,110,56,200
2026-08-19,11:13,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,11:13,Wednesday,ZSSC,中山,20,50,57,150
2026-08-19,13:04,Wednesday,BTSC,北投,15,60,236,200
2026-08-19,13:04,Wednesday,DASC,大安,20,80,50,250
2026-08-19,13:04,Wednesday,DTSC,大同,29,80,1,250
2026-08-19,13:04,Wednesday,JJSC,中正,81,150,29,200
2026-08-19,13:04,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,13:04,Wednesday,NHSC,內湖,43,130,49,200
2026-08-19,13:04,Wednesday,SLSC,士林,24,100,72,200
2026-08-19,13:04,Wednesday,SSSC,松山,31,100,76,400
2026-08-19,13:04,Wednesday,WHSC,萬華,54,150,34,100
2026-08-19,13:04,Wednesday,WSSC,文山,18,110,20,200
2026-08-19,13:04,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,13:04,Wednesday,ZSSC,中山,21,50,32,150
2026-08-19,14:04,Wednesday,BTSC,北投,17,60,257,200
2026-08-19,14:04,Wednesday,DASC,大安,24,80,43,250
2026-08-19,14:04,Wednesday,DTSC,大同,38,80,21,250
2026-08-19,14:04,Wednesday,JJSC,中正,73,150,30,200
2026-08-19,14:04,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,14:04,Wednesday,NHSC,內湖,36,130,50,200
2026-08-19,14:04,Wednesday,SLSC,士林,32,100,57,200
2026-08-19,14:04,Wednesday,SSSC,松山,26,100,98,400
2026-08-19,14:04,Wednesday,WHSC,萬華,52,150,43,100
2026-08-19,14:04,Wednesday,WSSC,文山,25,110,45,200
2026-08-19,14:04,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,14:04,Wednesday,ZSSC,中山,28,50,42,150
2026-08-19,16:04,Wednesday,BTSC,北投,16,60,297,200
2026-08-19,16:04,Wednesday,DASC,大安,42,80,62,250
2026-08-19,16:04,Wednesday,DTSC,大同,61,80,42,250
2026-08-19,16:04,Wednesday,JJSC,中正,80,150,37,200
2026-08-19,16:04,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,16:04,Wednesday,NHSC,內湖,66,130,93,200
2026-08-19,16:04,Wednesday,SLSC,士林,38,100,58,200
2026-08-19,16:04,Wednesday,SSSC,松山,42,100,122,400
2026-08-19,16:04,Wednesday,WHSC,萬華,65,150,42,100
2026-08-19,16:04,Wednesday,WSSC,文山,29,110,52,200
2026-08-19,16:04,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,16:04,Wednesday,ZSSC,中山,24,50,71,150
2026-08-19,17:54,Wednesday,BTSC,北投,25,60,332,200
2026-08-19,17:54,Wednesday,DASC,大安,51,80,93,250
2026-08-19,17:54,Wednesday,DTSC,大同,52,80,1,250
2026-08-19,17:54,Wednesday,JJSC,中正,107,150,22,200
2026-08-19,17:54,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,17:54,Wednesday,NHSC,內湖,60,130,39,200
2026-08-19,17:54,Wednesday,SLSC,士林,29,100,49,200
2026-08-19,17:54,Wednesday,SSSC,松山,50,100,117,400
2026-08-19,17:54,Wednesday,WHSC,萬華,51,150,50,100
2026-08-19,17:54,Wednesday,WSSC,文山,35,110,28,200
2026-08-19,17:54,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,17:54,Wednesday,ZSSC,中山,25,50,47,150
2026-08-19,18:59,Wednesday,BTSC,北投,24,60,350,200
2026-08-19,18:59,Wednesday,DASC,大安,52,80,91,250
2026-08-19,18:59,Wednesday,DTSC,大同,63,80,80,250
2026-08-19,18:59,Wednesday,JJSC,中正,134,150,54,200
2026-08-19,18:59,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,18:59,Wednesday,NHSC,內湖,87,130,55,200
2026-08-19,18:59,Wednesday,SLSC,士林,69,100,85,200
2026-08-19,18:59,Wednesday,SSSC,松山,62,100,133,400
2026-08-19,18:59,Wednesday,WHSC,萬華,81,150,58,100
2026-08-19,18:59,Wednesday,WSSC,文山,39,110,28,200
2026-08-19,18:59,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,18:59,Wednesday,ZSSC,中山,40,50,60,150
2026-08-19,19:56,Wednesday,BTSC,北投,19,60,367,200
2026-08-19,19:56,Wednesday,DASC,大安,50,80,93,250
2026-08-19,19:56,Wednesday,DTSC,大同,45,80,118,250
2026-08-19,19:56,Wednesday,JJSC,中正,110,150,44,200
2026-08-19,19:56,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,19:56,Wednesday,NHSC,內湖,67,130,78,200
2026-08-19,19:56,Wednesday,SLSC,士林,49,100,108,200
2026-08-19,19:56,Wednesday,SSSC,松山,65,100,162,400
2026-08-19,19:56,Wednesday,WHSC,萬華,113,150,62,100
2026-08-19,19:56,Wednesday,WSSC,文山,36,110,28,200
2026-08-19,19:56,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,19:56,Wednesday,ZSSC,中山,43,50,40,150
2026-08-19,22:06,Wednesday,BTSC,北投,0,60,0,200
2026-08-19,22:06,Wednesday,DASC,大安,8,80,0,250
2026-08-19,22:06,Wednesday,DTSC,大同,16,80,13,250
2026-08-19,22:06,Wednesday,JJSC,中正,35,150,0,200
2026-08-19,22:06,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,22:06,Wednesday,NHSC,內湖,54,130,4,200
2026-08-19,22:06,Wednesday,SLSC,士林,1,100,4,200
2026-08-19,22:06,Wednesday,SSSC,松山,18,100,62,400
2026-08-19,22:06,Wednesday,WHSC,萬華,43,150,0,100
2026-08-19,22:06,Wednesday,WSSC,文山,7,110,0,200
2026-08-19,22:06,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,22:06,Wednesday,ZSSC,中山,6,50,3,150
2026-08-19,23:50,Wednesday,BTSC,北投,0,60,0,200
2026-08-19,23:50,Wednesday,DASC,大安,0,80,0,250
2026-08-19,23:50,Wednesday,DTSC,大同,0,80,0,250
2026-08-19,23:50,Wednesday,JJSC,中正,0,150,0,200
2026-08-19,23:50,Wednesday,NGSC,南港,0,0,0,0
2026-08-19,23:50,Wednesday,NHSC,內湖,0,130,0,200
2026-08-19,23:50,Wednesday,SLSC,士林,0,100,0,200
2026-08-19,23:50,Wednesday,SSSC,松山,17,100,40,400
2026-08-19,23:50,Wednesday,WHSC,萬華,43,150,0,100
2026-08-19,23:50,Wednesday,WSSC,文山,0,110,0,200
2026-08-19,23:50,Wednesday,XYSC,信義,0,65,0,165
2026-08-19,23:50,Wednesday,ZSSC,中山,0,50,0,150
2026-08-20,01:00,Thursday,BTSC,北投,0,60,0,200
2026-08-20,01:00,Thursday,DASC,大安,0,80,0,250
2026-08-20,01:00,Thursday,DTSC,大同,0,80,0,250
2026-08-20,01:00,Thursday,JJSC,中正,0,150,0,200
2026-08-20,01:00,Thursday,NGSC,南港,0,0,0,0
2026-08-20,01:00,Thursday,NHSC,內湖,0,130,0,200
2026-08-20,01:00,Thursday,SLSC,士林,0,100,0,200
2026-08-20,01:00,Thursday,SSSC,松山,0,100,0,400
2026-08-20,01:00,Thursday,WHSC,萬華,43,150,0,100
2026-08-20,01:00,Thursday,WSSC,文山,0,110,0,200
2026-08-20,01:00,Thursday,XYSC,信義,0,65,0,165
2026-08-20,01:00,Thursday,ZSSC,中山,0,50,0,150
2026-08-20,01:58,Thursday,BTSC,北投,0,60,0,200
2026-08-20,01:58,Thursday,DASC,大安,0,80,0,250
2026-08-20,01:58,Thursday,DTSC,大同,0,80,0,250
2026-08-20,01:58,Thursday,JJSC,中正,0,150,0,200
2026-08-20,01:58,Thursday,NGSC,南港,0,0,0,0
2026-08-20,01:58,Thursday,NHSC,內湖,0,130,0,200
2026-08-20,01:58,Thursday,SLSC,士林,0,100,0,200
2026-08-20,01:58,Thursday,SSSC,松山,0,100,0,400
2026-08-20,01:58,Thursday,WHSC,萬華,43,150,0,100
2026-08-20,01:58,Thursday,WSSC,文山,0,110,0,200
2026-08-20,01:58,Thursday,XYSC,信義,0,65,0,165
2026-08-20,01:58,Thursday,ZSSC,中山,0,50,0,150
2026-08-20,03:12,Thursday,BTSC,北投,0,60,0,200
2026-08-20,03:12,Thursday,DASC,大安,0,80,0,250
2026-08-20,03:12,Thursday,DTSC,大同,0,80,0,250
2026-08-20,03:12,Thursday,JJSC,中正,0,150,0,200
2026-08-20,03:12,Thursday,NGSC,南港,0,0,0,0
2026-08-20,03:12,Thursday,NHSC,內湖,0,130,0,200
2026-08-20,03:12,Thursday,SLSC,士林,0,100,0,200
2026-08-20,03:12,Thursday,SSSC,松山,0,100,0,400
2026-08-20,03:12,Thursday,WHSC,萬華,43,150,0,100
2026-08-20,03:12,Thursday,WSSC,文山,0,110,0,200
2026-08-20,03:12,Thursday,XYSC,信義,0,65,0,165
2026-08-20,03:12,Thursday,ZSSC,中山,0,50,0,150
2026-08-20,03:58,Thursday,BTSC,北投,0,60,0,200
2026-08-20,03:58,Thursday,DASC,大安,0,80,0,250
2026-08-20,03:58,Thursday,DTSC,大同,0,80,0,250
2026-08-20,03:58,Thursday,JJSC,中正,0,150,0,200
2026-08-20,03:58,Thursday,NGSC,南港,0,0,0,0
2026-08-20,03:58,Thursday,NHSC,內湖,0,130,0,200
2026-08-20,03:58,Thursday,SLSC,士林,0,100,0,200
2026-08-20,03:58,Thursday,SSSC,松山,0,100,0,400
2026-08-20,03:58,Thursday,WHSC,萬華,43,150,0,100
2026-08-20,03:58,Thursday,WSSC,文山,0,110,0,200
2026-08-20,03:58,Thursday,XYSC,信義,0,65,0,165
2026-08-20,03:58,Thursday,ZSSC,中山,0,50,0,150
2026-08-20,04:58,Thursday,BTSC,北投,0,60,0,200
2026-08-20,04:58,Thursday,DASC,大安,0,80,0,250
2026-08-20,04:58,Thursday,DTSC,大同,0,80,0,250
2026-08-20,04:58,Thursday,JJSC,中正,0,150,0,200
2026-08-20,04:58,Thursday,NGSC,南港,0,0,0,0
2026-08-20,04:58,Thursday,NHSC,內湖,0,130,0,200
2026-08-20,04:58,Thursday,SLSC,士林,0,100,0,200
2026-08-20,04:58,Thursday,SSSC,松山,0,100,0,400
2026-08-20,04:58,Thursday,WHSC,萬華,43,150,0,100
2026-08-20,04:58,Thursday,WSSC,文山,0,110,0,200
2026-08-20,04:58,Thursday,XYSC,信義,0,65,0,165
2026-08-20,04:58,Thursday,ZSSC,中山,0,50,0,150
2026-08-20,05:56,Thursday,BTSC,北投,0,60,0,200
2026-08-20,05:56,Thursday,DASC,大安,0,80,0,250
2026-08-20,05:56,Thursday,DTSC,大同,0,80,0,250
2026-08-20,05:56,Thursday,JJSC,中正,0,150,2,200
2026-08-20,05:56,Thursday,NGSC,南港,0,0,0,0
2026-08-20,05:56,Thursday,NHSC,內湖,0,130,0,200
2026-08-20,05:56,Thursday,SLSC,士林,0,100,0,200
2026-08-20,05:56,Thursday,SSSC,松山,0,100,0,400
2026-08-20,05:56,Thursday,WHSC,萬華,43,150,0,100
2026-08-20,05:56,Thursday,WSSC,文山,0,110,0,200
2026-08-20,05:56,Thursday,XYSC,信義,0,65,0,165
2026-08-20,05:56,Thursday,ZSSC,中山,0,50,1,150
2026-08-20,06:55,Thursday,BTSC,北投,5,60,59,200
2026-08-20,06:55,Thursday,DASC,大安,13,80,74,250
2026-08-20,06:55,Thursday,DTSC,大同,28,80,54,250
2026-08-20,06:55,Thursday,JJSC,中正,35,150,54,200
2026-08-20,06:55,Thursday,NGSC,南港,0,0,0,0
2026-08-20,06:55,Thursday,NHSC,內湖,31,130,41,200
2026-08-20,06:55,Thursday,SLSC,士林,27,100,44,200
2026-08-20,06:55,Thursday,SSSC,松山,37,100,79,400
2026-08-20,06:55,Thursday,WHSC,萬華,54,150,18,100
2026-08-20,06:55,Thursday,WSSC,文山,12,110,52,200
2026-08-20,06:55,Thursday,XYSC,信義,0,65,0,165
2026-08-20,06:55,Thursday,ZSSC,中山,11,50,32,150
2026-08-20,07:48,Thursday,BTSC,北投,11,60,70,200
2026-08-20,07:48,Thursday,DASC,大安,23,80,52,250
2026-08-20,07:48,Thursday,DTSC,大同,33,80,32,250
2026-08-20,07:48,Thursday,JJSC,中正,33,150,35,200
2026-08-20,07:48,Thursday,NGSC,南港,0,0,0,0
2026-08-20,07:48,Thursday,NHSC,內湖,38,130,35,200
2026-08-20,07:48,Thursday,SLSC,士林,24,100,49,200
2026-08-20,07:48,Thursday,SSSC,松山,28,100,105,400
2026-08-20,07:48,Thursday,WHSC,萬華,58,150,14,100
2026-08-20,07:48,Thursday,WSSC,文山,13,110,29,200
2026-08-20,07:48,Thursday,XYSC,信義,0,65,0,165
2026-08-20,07:48,Thursday,ZSSC,中山,10,50,34,150
2026-08-20,11:12,Thursday,BTSC,北投,16,60,206,200
2026-08-20,11:12,Thursday,DASC,大安,45,80,72,250
2026-08-20,11:12,Thursday,DTSC,大同,40,80,36,250
2026-08-20,11:12,Thursday,JJSC,中正,71,150,49,200
2026-08-20,11:12,Thursday,NGSC,南港,0,0,0,0
2026-08-20,11:12,Thursday,NHSC,內湖,32,130,114,200
2026-08-20,11:12,Thursday,SLSC,士林,36,100,62,200
2026-08-20,11:12,Thursday,SSSC,松山,51,100,66,400
2026-08-20,11:12,Thursday,WHSC,萬華,69,150,29,100
2026-08-20,11:12,Thursday,WSSC,文山,27,110,58,200
2026-08-20,11:12,Thursday,XYSC,信義,0,65,0,165
2026-08-20,11:12,Thursday,ZSSC,中山,18,50,75,150
2026-08-20,13:06,Thursday,BTSC,北投,8,60,239,200
2026-08-20,13:06,Thursday,DASC,大安,26,80,47,250
2026-08-20,13:06,Thursday,DTSC,大同,25,80,8,250
2026-08-20,13:06,Thursday,JJSC,中正,60,150,60,200
2026-08-20,13:06,Thursday,NGSC,南港,0,0,0,0
2026-08-20,13:06,Thursday,NHSC,內湖,60,130,51,200
2026-08-20,13:06,Thursday,SLSC,士林,27,100,49,200
2026-08-20,13:06,Thursday,SSSC,松山,61,100,87,400
2026-08-20,13:06,Thursday,WHSC,萬華,89,150,27,100
2026-08-20,13:06,Thursday,WSSC,文山,21,110,52,200
2026-08-20,13:06,Thursday,XYSC,信義,0,65,0,165
2026-08-20,13:06,Thursday,ZSSC,中山,16,50,31,150
2026-08-20,14:03,Thursday,BTSC,北投,20,60,259,200
2026-08-20,14:03,Thursday,DASC,大安,30,80,66,250
2026-08-20,14:03,Thursday,DTSC,大同,33,80,12,250
2026-08-20,14:03,Thursday,JJSC,中正,62,150,40,200
2026-08-20,14:03,Thursday,NGSC,南港,0,0,0,0
2026-08-20,14:03,Thursday,NHSC,內湖,42,130,40,200
2026-08-20,14:03,Thursday,SLSC,士林,27,100,60,200
2026-08-20,14:03,Thursday,SSSC,松山,45,100,87,400
2026-08-20,14:03,Thursday,WHSC,萬華,71,150,38,100
2026-08-20,14:03,Thursday,WSSC,文山,38,110,53,200
2026-08-20,14:03,Thursday,XYSC,信義,0,65,0,165
2026-08-20,14:03,Thursday,ZSSC,中山,21,50,38,150
2026-08-20,16:07,Thursday,BTSC,北投,29,60,70,200
2026-08-20,16:07,Thursday,DASC,大安,53,80,69,250
2026-08-20,16:07,Thursday,DTSC,大同,59,80,9,250
2026-08-20,16:07,Thursday,JJSC,中正,88,150,63,200
2026-08-20,16:07,Thursday,NGSC,南港,0,0,0,0
2026-08-20,16:07,Thursday,NHSC,內湖,60,130,107,200
2026-08-20,16:07,Thursday,SLSC,士林,43,100,68,200
2026-08-20,16:07,Thursday,SSSC,松山,62,100,118,400
2026-08-20,16:07,Thursday,WHSC,萬華,84,150,45,100
2026-08-20,16:07,Thursday,WSSC,文山,34,110,77,200
2026-08-20,16:07,Thursday,XYSC,信義,0,65,0,165
2026-08-20,16:07,Thursday,ZSSC,中山,23,50,22,150
2026-08-20,17:59,Thursday,BTSC,北投,22,60,107,200
2026-08-20,17:59,Thursday,DASC,大安,36,80,41,250
2026-08-20,17:59,Thursday,DTSC,大同,54,80,19,250
2026-08-20,17:59,Thursday,JJSC,中正,94,150,68,200
2026-08-20,17:59,Thursday,NGSC,南港,0,0,0,0
2026-08-20,17:59,Thursday,NHSC,內湖,79,130,37,200
2026-08-20,17:59,Thursday,SLSC,士林,41,100,34,200
2026-08-20,17:59,Thursday,SSSC,松山,66,100,105,400
2026-08-20,17:59,Thursday,WHSC,萬華,83,150,40,100
2026-08-20,17:59,Thursday,WSSC,文山,37,110,37,200
2026-08-20,17:59,Thursday,XYSC,信義,0,65,0,165
2026-08-20,17:59,Thursday,ZSSC,中山,27,50,50,150
2026-08-20,19:03,Thursday,BTSC,北投,26,60,129,200
2026-08-20,19:03,Thursday,DASC,大安,38,80,91,250
2026-08-20,19:03,Thursday,DTSC,大同,71,80,8,250
2026-08-20,19:03,Thursday,JJSC,中正,92,150,70,200
2026-08-20,19:03,Thursday,NGSC,南港,0,0,0,0
2026-08-20,19:03,Thursday,NHSC,內湖,104,130,49,200
2026-08-20,19:03,Thursday,SLSC,士林,43,100,66,200
2026-08-20,19:03,Thursday,SSSC,松山,72,100,123,400
2026-08-20,19:03,Thursday,WHSC,萬華,106,150,39,100
2026-08-20,19:03,Thursday,WSSC,文山,56,110,40,200
2026-08-20,19:03,Thursday,XYSC,信義,0,65,0,165
2026-08-20,19:03,Thursday,ZSSC,中山,41,50,76,150
2026-08-20,20:02,Thursday,BTSC,北投,30,60,151,200
2026-08-20,20:02,Thursday,DASC,大安,51,80,112,250
2026-08-20,20:02,Thursday,DTSC,大同,63,80,47,250
2026-08-20,20:02,Thursday,JJSC,中正,120,150,90,200
2026-08-20,20:02,Thursday,NGSC,南港,0,0,0,0
2026-08-20,20:02,Thursday,NHSC,內湖,91,130,52,200
2026-08-20,20:02,Thursday,SLSC,士林,44,100,59,200
2026-08-20,20:02,Thursday,SSSC,松山,76,100,135,400
2026-08-20,20:02,Thursday,WHSC,萬華,109,150,56,100
2026-08-20,20:02,Thursday,WSSC,文山,53,110,57,200
2026-08-20,20:02,Thursday,XYSC,信義,0,65,0,165
2026-08-20,20:02,Thursday,ZSSC,中山,39,50,43,150
2026-08-20,22:20,Thursday,BTSC,北投,0,60,0,200
2026-08-20,22:20,Thursday,DASC,大安,0,80,0,250
2026-08-20,22:20,Thursday,DTSC,大同,17,80,0,250
2026-08-20,22:20,Thursday,JJSC,中正,27,150,0,200
2026-08-20,22:20,Thursday,NGSC,南港,0,0,0,0
2026-08-20,22:20,Thursday,NHSC,內湖,61,130,0,200
2026-08-20,22:20,Thursday,SLSC,士林,1,100,0,200
2026-08-20,22:20,Thursday,SSSC,松山,34,100,46,400
2026-08-20,22:20,Thursday,WHSC,萬華,0,150,0,100
2026-08-20,22:20,Thursday,WSSC,文山,14,110,0,200
2026-08-20,22:20,Thursday,XYSC,信義,0,65,0,165
2026-08-20,22:20,Thursday,ZSSC,中山,2,50,0,150
2026-08-21,00:01,Friday,BTSC,北投,0,60,0,200
2026-08-21,00:01,Friday,DASC,大安,0,80,0,250
2026-08-21,00:01,Friday,DTSC,大同,0,80,0,250
2026-08-21,00:01,Friday,JJSC,中正,0,150,0,200
2026-08-21,00:01,Friday,NGSC,南港,0,0,0,0
2026-08-21,00:01,Friday,NHSC,內湖,0,130,0,200
2026-08-21,00:01,Friday,SLSC,士林,0,100,0,200
2026-08-21,00:01,Friday,SSSC,松山,0,100,0,400
2026-08-21,00:01,Friday,WHSC,萬華,0,150,0,100
2026-08-21,00:01,Friday,WSSC,文山,0,110,0,200
2026-08-21,00:01,Friday,XYSC,信義,0,65,0,165
2026-08-21,00:01,Friday,ZSSC,中山,0,50,0,150
2026-08-21,01:50,Friday,BTSC,北投,0,60,0,200
2026-08-21,01:50,Friday,DASC,大安,0,80,0,250
2026-08-21,01:50,Friday,DTSC,大同,0,80,0,250
2026-08-21,01:50,Friday,JJSC,中正,0,150,0,200
2026-08-21,01:50,Friday,NGSC,南港,0,0,0,0
2026-08-21,01:50,Friday,NHSC,內湖,0,130,0,200
2026-08-21,01:50,Friday,SLSC,士林,0,100,0,200
2026-08-21,01:50,Friday,SSSC,松山,0,100,0,400
2026-08-21,01:50,Friday,WHSC,萬華,0,150,0,100
2026-08-21,01:50,Friday,WSSC,文山,0,110,0,200
2026-08-21,01:50,Friday,XYSC,信義,0,65,0,165
2026-08-21,01:50,Friday,ZSSC,中山,0,50,0,150
2026-08-21,03:45,Friday,BTSC,北投,0,60,0,200
2026-08-21,03:45,Friday,DASC,大安,0,80,0,250
2026-08-21,03:45,Friday,DTSC,大同,0,80,0,250
2026-08-21,03:45,Friday,JJSC,中正,0,150,0,200
2026-08-21,03:45,Friday,NGSC,南港,0,0,0,0
2026-08-21,03:45,Friday,NHSC,內湖,0,130,0,200
2026-08-21,03:45,Friday,SLSC,士林,0,100,0,200
2026-08-21,03:45,Friday,SSSC,松山,0,100,0,400
2026-08-21,03:45,Friday,WHSC,萬華,0,150,0,100
2026-08-21,03:45,Friday,WSSC,文山,0,110,0,200
2026-08-21,03:45,Friday,XYSC,信義,0,65,0,165
2026-08-21,03:45,Friday,ZSSC,中山,0,50,0,150
2026-08-21,05:01,Friday,BTSC,北投,0,60,0,200
2026-08-21,05:01,Friday,DASC,大安,0,80,0,250
2026-08-21,05:01,Friday,DTSC,大同,0,80,0,250
2026-08-21,05:01,Friday,JJSC,中正,0,150,0,200
2026-08-21,05:01,Friday,NGSC,南港,0,0,0,0
2026-08-21,05:01,Friday,NHSC,內湖,0,130,0,200
2026-08-21,05:01,Friday,SLSC,士林,0,100,0,200
2026-08-21,05:01,Friday,SSSC,松山,0,100,0,400
2026-08-21,05:01,Friday,WHSC,萬華,0,150,0,100
2026-08-21,05:01,Friday,WSSC,文山,0,110,0,200
2026-08-21,05:01,Friday,XYSC,信義,0,65,0,165
2026-08-21,05:01,Friday,ZSSC,中山,0,50,0,150
2026-08-21,06:01,Friday,BTSC,北投,3,60,14,200
2026-08-21,06:01,Friday,DASC,大安,0,80,5,250
2026-08-21,06:01,Friday,DTSC,大同,0,80,19,250
2026-08-21,06:01,Friday,JJSC,中正,3,150,6,200
2026-08-21,06:01,Friday,NGSC,南港,0,0,0,0
2026-08-21,06:01,Friday,NHSC,內湖,3,130,15,200
2026-08-21,06:01,Friday,SLSC,士林,0,100,5,200
2026-08-21,06:01,Friday,SSSC,松山,0,100,10,400
2026-08-21,06:01,Friday,WHSC,萬華,0,150,2,100
2026-08-21,06:01,Friday,WSSC,文山,6,110,17,200
2026-08-21,06:01,Friday,XYSC,信義,0,65,0,165
2026-08-21,06:01,Friday,ZSSC,中山,0,50,7,150
2026-08-21,07:03,Friday,BTSC,北投,9,60,58,200
2026-08-21,07:03,Friday,DASC,大安,13,80,72,250
2026-08-21,07:03,Friday,DTSC,大同,29,80,56,250
2026-08-21,07:03,Friday,JJSC,中正,21,150,50,200
2026-08-21,07:03,Friday,NGSC,南港,0,0,0,0
2026-08-21,07:03,Friday,NHSC,內湖,21,130,46,200
2026-08-21,07:03,Friday,SLSC,士林,27,100,43,200
2026-08-21,07:03,Friday,SSSC,松山,32,100,91,400
2026-08-21,07:03,Friday,WHSC,萬華,12,150,22,100
2026-08-21,07:03,Friday,WSSC,文山,16,110,58,200
2026-08-21,07:03,Friday,XYSC,信義,0,65,0,165
2026-08-21,07:03,Friday,ZSSC,中山,11,50,22,150
2026-08-21,07:58,Friday,BTSC,北投,15,60,66,200
2026-08-21,07:58,Friday,DASC,大安,24,80,44,250
2026-08-21,07:58,Friday,DTSC,大同,37,80,50,250
2026-08-21,07:58,Friday,JJSC,中正,27,150,50,200
2026-08-21,07:58,Friday,NGSC,南港,0,0,0,0
2026-08-21,07:58,Friday,NHSC,內湖,35,130,31,200
2026-08-21,07:58,Friday,SLSC,士林,29,100,27,200
2026-08-21,07:58,Friday,SSSC,松山,25,100,105,400
2026-08-21,07:58,Friday,WHSC,萬華,18,150,14,100
2026-08-21,07:58,Friday,WSSC,文山,14,110,36,200
2026-08-21,07:58,Friday,XYSC,信義,0,65,0,165
2026-08-21,07:58,Friday,ZSSC,中山,8,50,21,150
2026-08-21,11:31,Friday,BTSC,北投,27,60,203,200
2026-08-21,11:31,Friday,DASC,大安,31,80,95,250
2026-08-21,11:31,Friday,DTSC,大同,52,80,45,250
2026-08-21,11:31,Friday,JJSC,中正,90,150,10,200
2026-08-21,11:31,Friday,NGSC,南港,0,0,0,0
2026-08-21,11:31,Friday,NHSC,內湖,37,130,108,200
2026-08-21,11:31,Friday,SLSC,士林,38,100,59,200
2026-08-21,11:31,Friday,SSSC,松山,37,100,69,400
2026-08-21,11:31,Friday,WHSC,萬華,28,150,33,100
2026-08-21,11:31,Friday,WSSC,文山,36,110,54,200
2026-08-21,11:31,Friday,XYSC,信義,0,65,0,165
2026-08-21,11:31,Friday,ZSSC,中山,26,50,81,150
2026-08-21,13:18,Friday,BTSC,北投,16,60,233,200
2026-08-21,13:18,Friday,DASC,大安,28,80,52,250
2026-08-21,13:18,Friday,DTSC,大同,45,80,32,250
2026-08-21,13:18,Friday,JJSC,中正,68,150,17,200
2026-08-21,13:18,Friday,NGSC,南港,0,0,0,0
2026-08-21,13:18,Friday,NHSC,內湖,31,130,67,200
2026-08-21,13:18,Friday,SLSC,士林,32,100,34,200
2026-08-21,13:18,Friday,SSSC,松山,42,100,66,400
2026-08-21,13:18,Friday,WHSC,萬華,23,150,35,100
2026-08-21,13:18,Friday,WSSC,文山,26,110,42,200
2026-08-21,13:18,Friday,XYSC,信義,0,65,0,165
2026-08-21,13:18,Friday,ZSSC,中山,14,50,38,150
2026-08-21,15:57,Friday,BTSC,北投,21,60,295,200
2026-08-21,15:57,Friday,DASC,大安,50,80,62,250
